year,month,date,region,cause,deaths,farm_size_acres,avg_income_monthly
2007,5,2007-05-01,West,Accident,0,12.9,106
2007,5,2007-05-01,West,Illness (Non-agri),3,13.1,166
2007,5,2007-05-01,West,Other,1,9.3,268
2007,5,2007-05-01,Central,Suicide,12,3.7,323
2007,5,2007-05-01,Central,Poor Crop Growth,4,17.7,105
2007,5,2007-05-01,Central,Malnutrition,5,4.4,240
2007,5,2007-05-01,Central,Pesticide Exposure,2,0.5,252
2007,5,2007-05-01,Central,Debt,5,11.7,305
2007,5,2007-05-01,Central,Accident,1,12.2,266
2007,5,2007-05-01,Central,Illness (Non-agri),4,8.7,83
2007,5,2007-05-01,Central,Other,2,10.6,353
2007,6,2007-06-01,North,Suicide,9,11.2,219
2007,6,2007-06-01,North,Poor Crop Growth,6,13.0,211
2007,6,2007-06-01,North,Malnutrition,5,3.9,160
2007,6,2007-06-01,North,Pesticide Exposure,3,8.4,115
2007,6,2007-06-01,North,Debt,7,12.4,287
2007,6,2007-06-01,North,Accident,3,11.8,299
2007,6,2007-06-01,North,Illness (Non-agri),2,12.6,360
2007,6,2007-06-01,North,Other,4,2.0,248
2007,6,2007-06-01,South,Suicide,6,11.0,288
2007,6,2007-06-01,South,Poor Crop Growth,2,15.6,180
2007,6,2007-06-01,South,Malnutrition,0,14.6,218
2007,6,2007-06-01,South,Pesticide Exposure,2,8.7,154
2007,6,2007-06-01,South,Debt,2,14.8,50
2007,6,2007-06-01,South,Accident,4,4.3,209
2007,6,2007-06-01,South,Illness (Non-agri),2,18.0,169
2007,6,2007-06-01,South,Other,3,13.5,222
2007,6,2007-06-01,East,Suicide,7,18.7,326
2007,6,2007-06-01,East,Poor Crop Growth,3,8.3,234
2007,6,2007-06-01,East,Malnutrition,2,9.4,260
2007,6,2007-06-01,East,Pesticide Exposure,0,3.3,86
2007,6,2007-06-01,East,Debt,3,0.5,372
2007,6,2007-06-01,East,Accident,3,7.2,210
2007,6,2007-06-01,East,Illness (Non-agri),2,12.7,283
2007,6,2007-06-01,East,Other,1,4.8,198
2007,6,2007-06-01,West,Suicide,9,13.5,348
2007,6,2007-06-01,West,Poor Crop Growth,5,6.8,144
2007,6,2007-06-01,West,Malnutrition,4,2.5,260
2007,6,2007-06-01,West,Pesticide Exposure,2,7.0,142
2007,6,2007-06-01,West,Debt,4,9.5,114
2007,6,2007-06-01,West,Accident,2,12.3,161
2007,6,2007-06-01,West,Illness (Non-agri),2,3.9,142
2007,6,2007-06-01,West,Other,1,3.8,220
2007,6,2007-06-01,Central,Suicide,5,9.6,353
2007,6,2007-06-01,Central,Poor Crop Growth,4,8.2,249
2007,6,2007-06-01,Central,Malnutrition,3,16.5,204
2007,6,2007-06-01,Central,Pesticide Exposure,1,9.6,357
2007,6,2007-06-01,Central,Debt,3,7.4,271
2007,6,2007-06-01,Central,Accident,1,10.0,220
2007,6,2007-06-01,Central,Illness (Non-agri),3,14.5,208
2007,6,2007-06-01,Central,Other,0,7.8,163
2007,7,2007-07-01,North,Suicide,9,18.0,134
2007,7,2007-07-01,North,Poor Crop Growth,5,2.7,141
2007,7,2007-07-01,North,Malnutrition,3,3.8,108
2007,7,2007-07-01,North,Pesticide Exposure,1,4.4,258
2007,7,2007-07-01,North,Debt,4,15.8,239
2007,7,2007-07-01,North,Accident,1,3.2,343
2007,7,2007-07-01,North,Illness (Non-agri),1,4.0,244
2007,7,2007-07-01,North,Other,2,4.6,273
2007,7,2007-07-01,South,Suicide,1,10.0,305
2007,7,2007-07-01,South,Poor Crop Growth,1,2.9,181
2007,7,2007-07-01,South,Malnutrition,0,1.7,296
2007,7,2007-07-01,South,Pesticide Exposure,1,12.8,257
2007,7,2007-07-01,South,Debt,4,10.1,254
2007,7,2007-07-01,South,Accident,0,15.2,176
2007,7,2007-07-01,South,Illness (Non-agri),0,12.9,180
2007,7,2007-07-01,South,Other,0,11.5,212
2007,7,2007-07-01,East,Suicide,14,12.0,335
2007,7,2007-07-01,East,Poor Crop Growth,5,6.9,268
2007,7,2007-07-01,East,Malnutrition,4,11.1,166
2007,7,2007-07-01,East,Pesticide Exposure,4,14.0,173
2007,7,2007-07-01,East,Debt,7,11.2,221
2007,7,2007-07-01,East,Accident,2,12.7,86
2007,7,2007-07-01,East,Illness (Non-agri),3,7.5,267
2007,7,2007-07-01,East,Other,2,11.0,323
2007,7,2007-07-01,West,Suicide,7,8.1,329
2007,7,2007-07-01,West,Poor Crop Growth,4,14.7,176
2007,7,2007-07-01,West,Malnutrition,3,16.7,217
2007,7,2007-07-01,West,Pesticide Exposure,2,10.4,263
2007,7,2007-07-01,West,Debt,3,6.2,189
2007,7,2007-07-01,West,Accident,1,12.8,152
2007,7,2007-07-01,West,Illness (Non-agri),0,15.4,276
2007,7,2007-07-01,West,Other,1,16.0,290
2007,7,2007-07-01,Central,Suicide,8,13.2,177
2007,7,2007-07-01,Central,Poor Crop Growth,3,10.2,241
2007,7,2007-07-01,Central,Malnutrition,4,8.0,193
2007,7,2007-07-01,Central,Pesticide Exposure,3,7.6,131
2007,7,2007-07-01,Central,Debt,3,25.6,73
2007,7,2007-07-01,Central,Accident,1,6.9,185
2007,7,2007-07-01,Central,Illness (Non-agri),5,12.1,90
2007,7,2007-07-01,Central,Other,1,10.3,171
2007,8,2007-08-01,North,Suicide,10,10.1,227
2007,8,2007-08-01,North,Poor Crop Growth,6,8.1,134
2007,8,2007-08-01,North,Malnutrition,3,14.3,50
2007,8,2007-08-01,North,Pesticide Exposure,3,6.3,53
2007,8,2007-08-01,North,Debt,6,19.1,251
2007,8,2007-08-01,North,Accident,2,11.5,65
2007,8,2007-08-01,North,Illness (Non-agri),1,9.6,212
2007,8,2007-08-01,North,Other,1,3.8,203
2007,8,2007-08-01,South,Suicide,5,10.0,354
2007,8,2007-08-01,South,Poor Crop Growth,2,11.6,268
2007,8,2007-08-01,South,Malnutrition,4,11.2,288
2007,8,2007-08-01,South,Pesticide Exposure,3,5.7,81
2007,8,2007-08-01,South,Debt,3,10.3,147
2007,8,2007-08-01,South,Accident,0,12.1,336
2007,8,2007-08-01,South,Illness (Non-agri),0,11.5,135
2007,8,2007-08-01,South,Other,2,10.4,114
2007,8,2007-08-01,East,Suicide,6,3.1,353
2007,8,2007-08-01,East,Poor Crop Growth,3,10.9,212
2007,8,2007-08-01,East,Malnutrition,2,13.6,280
2007,8,2007-08-01,East,Pesticide Exposure,3,26.9,108
2007,8,2007-08-01,East,Debt,2,9.4,121
2007,8,2007-08-01,East,Accident,4,6.2,137
2007,8,2007-08-01,East,Illness (Non-agri),3,15.9,215
2007,8,2007-08-01,East,Other,3,15.1,277
2007,8,2007-08-01,West,Suicide,3,0.5,144
2007,8,2007-08-01,West,Poor Crop Growth,1,15.8,350
2007,8,2007-08-01,West,Malnutrition,3,6.0,215
2007,8,2007-08-01,West,Pesticide Exposure,3,16.4,408
2007,8,2007-08-01,West,Debt,3,11.1,224
2007,8,2007-08-01,West,Accident,2,3.8,87
2007,8,2007-08-01,West,Illness (Non-agri),1,8.1,190
2007,8,2007-08-01,West,Other,1,3.7,227
2007,8,2007-08-01,Central,Suicide,3,11.4,363
2007,8,2007-08-01,Central,Poor Crop Growth,1,15.9,193
2007,8,2007-08-01,Central,Malnutrition,3,10.6,258
2007,8,2007-08-01,Central,Pesticide Exposure,1,14.0,88
2007,8,2007-08-01,Central,Debt,0,14.6,269
2007,8,2007-08-01,Central,Accident,2,5.0,145
2007,8,2007-08-01,Central,Illness (Non-agri),1,3.1,175
2007,8,2007-08-01,Central,Other,0,5.9,203
2007,9,2007-09-01,North,Suicide,9,0.5,266
2007,9,2007-09-01,North,Poor Crop Growth,5,15.3,183
2007,9,2007-09-01,North,Malnutrition,2,12.9,195
2007,9,2007-09-01,North,Pesticide Exposure,3,6.7,137
2007,9,2007-09-01,North,Debt,4,12.2,207
2007,9,2007-09-01,North,Accident,1,7.2,190
2007,9,2007-09-01,North,Illness (Non-agri),4,9.5,184
2007,9,2007-09-01,North,Other,1,9.3,300
2007,9,2007-09-01,South,Suicide,7,7.6,125
2007,9,2007-09-01,South,Poor Crop Growth,6,18.8,209
2007,9,2007-09-01,South,Malnutrition,3,13.7,237
2007,9,2007-09-01,South,Pesticide Exposure,3,14.8,311
2007,9,2007-09-01,South,Debt,4,13.8,69
2007,9,2007-09-01,South,Accident,3,12.5,191
2007,9,2007-09-01,South,Illness (Non-agri),1,16.7,140
2007,9,2007-09-01,South,Other,1,20.0,351
2007,9,2007-09-01,East,Suicide,9,5.6,272
2007,9,2007-09-01,East,Poor Crop Growth,4,5.2,64
2007,9,2007-09-01,East,Malnutrition,3,2.3,205
2007,9,2007-09-01,East,Pesticide Exposure,4,10.8,110
2007,9,2007-09-01,East,Debt,4,19.9,155
2007,9,2007-09-01,East,Accident,3,5.2,280
2007,9,2007-09-01,East,Illness (Non-agri),3,12.2,251
2007,9,2007-09-01,East,Other,1,10.7,221
2007,9,2007-09-01,West,Suicide,11,14.8,293
2007,9,2007-09-01,West,Poor Crop Growth,6,9.0,257
2007,9,2007-09-01,West,Malnutrition,2,16.7,300
2007,9,2007-09-01,West,Pesticide Exposure,2,11.0,259
2007,9,2007-09-01,West,Debt,7,11.5,124
2007,9,2007-09-01,West,Accident,2,7.0,68
2007,9,2007-09-01,West,Illness (Non-agri),4,14.4,130
2007,9,2007-09-01,West,Other,3,11.5,345
2007,9,2007-09-01,Central,Suicide,7,0.5,231
2007,9,2007-09-01,Central,Poor Crop Growth,3,5.9,217
2007,9,2007-09-01,Central,Malnutrition,3,1.1,245
2007,9,2007-09-01,Central,Pesticide Exposure,2,10.3,111
2007,9,2007-09-01,Central,Debt,4,15.4,157
2007,9,2007-09-01,Central,Accident,1,13.1,163
2007,9,2007-09-01,Central,Illness (Non-agri),2,9.3,315
2007,9,2007-09-01,Central,Other,0,0.5,197
2007,10,2007-10-01,North,Suicide,6,15.4,293
2007,10,2007-10-01,North,Poor Crop Growth,2,4.5,239
2007,10,2007-10-01,North,Malnutrition,2,9.8,224
2007,10,2007-10-01,North,Pesticide Exposure,2,19.2,129
2007,10,2007-10-01,North,Debt,2,8.4,204
2007,10,2007-10-01,North,Accident,1,5.4,167
2007,10,2007-10-01,North,Illness (Non-agri),0,4.9,180
2007,10,2007-10-01,North,Other,1,19.5,253
2007,10,2007-10-01,South,Suicide,10,0.5,323
2007,10,2007-10-01,South,Poor Crop Growth,2,5.7,166
2007,10,2007-10-01,South,Malnutrition,2,13.4,227
2007,10,2007-10-01,South,Pesticide Exposure,2,8.6,124
2007,10,2007-10-01,South,Debt,5,13.6,97
2007,10,2007-10-01,South,Accident,1,11.0,228
2007,10,2007-10-01,South,Illness (Non-agri),1,9.1,244
2007,10,2007-10-01,South,Other,2,12.7,308
2007,10,2007-10-01,East,Suicide,9,10.8,224
2007,10,2007-10-01,East,Poor Crop Growth,3,13.6,193
2007,10,2007-10-01,East,Malnutrition,4,3.9,173
2007,10,2007-10-01,East,Pesticide Exposure,1,14.8,50
2007,10,2007-10-01,East,Debt,4,7.7,203
2007,10,2007-10-01,East,Accident,2,12.7,231
2007,10,2007-10-01,East,Illness (Non-agri),1,12.1,221
2007,10,2007-10-01,East,Other,3,21.1,61
2007,10,2007-10-01,West,Suicide,2,17.6,221
2007,10,2007-10-01,West,Poor Crop Growth,2,10.4,176
2007,10,2007-10-01,West,Malnutrition,1,17.9,288
2007,10,2007-10-01,West,Pesticide Exposure,0,9.8,92
2007,10,2007-10-01,West,Debt,1,3.5,194
2007,10,2007-10-01,West,Accident,2,6.5,255
2007,10,2007-10-01,West,Illness (Non-agri),0,4.2,295
2007,10,2007-10-01,West,Other,1,12.9,209
2007,10,2007-10-01,Central,Suicide,9,7.7,188
2007,10,2007-10-01,Central,Poor Crop Growth,5,10.9,147
2007,10,2007-10-01,Central,Malnutrition,3,7.9,238
2007,10,2007-10-01,Central,Pesticide Exposure,2,6.9,236
2007,10,2007-10-01,Central,Debt,5,7.9,168
2007,10,2007-10-01,Central,Accident,1,17.7,54
2007,10,2007-10-01,Central,Illness (Non-agri),4,8.2,144
2007,10,2007-10-01,Central,Other,2,7.1,297
2007,11,2007-11-01,North,Suicide,7,11.1,305
2007,11,2007-11-01,North,Poor Crop Growth,6,14.1,190
2007,11,2007-11-01,North,Malnutrition,2,6.4,211
2007,11,2007-11-01,North,Pesticide Exposure,3,19.4,214
2007,11,2007-11-01,North,Debt,4,6.9,149
2007,11,2007-11-01,North,Accident,0,10.8,220
2007,11,2007-11-01,North,Illness (Non-agri),2,19.7,408
2007,11,2007-11-01,North,Other,1,11.0,252
2007,11,2007-11-01,South,Suicide,9,5.8,234
2007,11,2007-11-01,South,Poor Crop Growth,7,5.9,230
2007,11,2007-11-01,South,Malnutrition,3,13.8,127
2007,11,2007-11-01,South,Pesticide Exposure,2,3.3,171
2007,11,2007-11-01,South,Debt,5,5.0,177
2007,11,2007-11-01,South,Accident,1,12.2,220
2007,11,2007-11-01,South,Illness (Non-agri),1,13.6,229
2007,11,2007-11-01,South,Other,3,7.4,212
2007,11,2007-11-01,East,Suicide,7,13.5,149
2007,11,2007-11-01,East,Poor Crop Growth,4,16.4,81
2007,11,2007-11-01,East,Malnutrition,4,0.5,285
2007,11,2007-11-01,East,Pesticide Exposure,2,6.3,234
2007,11,2007-11-01,East,Debt,2,4.2,137
2007,11,2007-11-01,East,Accident,0,5.1,158
2007,11,2007-11-01,East,Illness (Non-agri),0,10.5,217
2007,11,2007-11-01,East,Other,1,7.9,168
2007,11,2007-11-01,West,Suicide,10,9.9,179
2007,11,2007-11-01,West,Poor Crop Growth,4,7.4,243
2007,11,2007-11-01,West,Malnutrition,4,13.2,273
2007,11,2007-11-01,West,Pesticide Exposure,1,9.6,62
2007,11,2007-11-01,West,Debt,5,13.9,187
2007,11,2007-11-01,West,Accident,1,11.1,205
2007,11,2007-11-01,West,Illness (Non-agri),2,9.2,241
2007,11,2007-11-01,West,Other,1,12.0,197
2007,11,2007-11-01,Central,Suicide,10,7.6,158
2007,11,2007-11-01,Central,Poor Crop Growth,5,8.4,225
2007,11,2007-11-01,Central,Malnutrition,4,6.4,163
2007,11,2007-11-01,Central,Pesticide Exposure,2,14.5,186
2007,11,2007-11-01,Central,Debt,7,12.2,158
2007,11,2007-11-01,Central,Accident,3,10.5,103
2007,11,2007-11-01,Central,Illness (Non-agri),5,11.2,283
2007,11,2007-11-01,Central,Other,2,5.0,225
2007,12,2007-12-01,North,Suicide,7,5.6,221
2007,12,2007-12-01,North,Poor Crop Growth,5,6.8,397
2007,12,2007-12-01,North,Malnutrition,4,14.1,185
2007,12,2007-12-01,North,Pesticide Exposure,2,13.5,280
2007,12,2007-12-01,North,Debt,5,9.9,189
2007,12,2007-12-01,North,Accident,1,12.9,273
2007,12,2007-12-01,North,Illness (Non-agri),1,13.3,293
2007,12,2007-12-01,North,Other,3,8.4,72
2007,12,2007-12-01,South,Suicide,10,4.5,280
2007,12,2007-12-01,South,Poor Crop Growth,5,2.6,287
2007,12,2007-12-01,South,Malnutrition,5,4.8,296
2007,12,2007-12-01,South,Pesticide Exposure,5,12.5,172
2007,12,2007-12-01,South,Debt,5,13.0,299
2007,12,2007-12-01,South,Accident,4,15.5,293
2007,12,2007-12-01,South,Illness (Non-agri),2,10.0,276
2007,12,2007-12-01,South,Other,2,12.3,306
2007,12,2007-12-01,East,Suicide,6,12.0,75
2007,12,2007-12-01,East,Poor Crop Growth,4,9.9,136
2007,12,2007-12-01,East,Malnutrition,4,11.7,161
2007,12,2007-12-01,East,Pesticide Exposure,0,8.5,282
2007,12,2007-12-01,East,Debt,2,21.5,229
2007,12,2007-12-01,East,Accident,1,4.4,257
2007,12,2007-12-01,East,Illness (Non-agri),3,1.6,71
2007,12,2007-12-01,East,Other,0,11.5,326
2007,12,2007-12-01,West,Suicide,7,13.8,221
2007,12,2007-12-01,West,Poor Crop Growth,4,11.5,173
2007,12,2007-12-01,West,Malnutrition,3,14.0,153
2007,12,2007-12-01,West,Pesticide Exposure,3,4.6,124
2007,12,2007-12-01,West,Debt,3,10.4,58
2007,12,2007-12-01,West,Accident,2,5.1,232
2007,12,2007-12-01,West,Illness (Non-agri),3,5.4,397
2007,12,2007-12-01,West,Other,1,7.9,188
2007,12,2007-12-01,Central,Suicide,8,14.9,146
2007,12,2007-12-01,Central,Poor Crop Growth,3,10.8,287
2007,12,2007-12-01,Central,Malnutrition,3,4.0,303
2007,12,2007-12-01,Central,Pesticide Exposure,2,12.4,206
2007,12,2007-12-01,Central,Debt,4,15.9,158
2007,12,2007-12-01,Central,Accident,1,17.0,196
2007,12,2007-12-01,Central,Illness (Non-agri),1,19.3,295
2007,12,2007-12-01,Central,Other,2,11.1,328
2008,1,2008-01-01,North,Suicide,9,3.3,276
2008,1,2008-01-01,North,Poor Crop Growth,5,1.2,313
2008,1,2008-01-01,North,Malnutrition,4,8.7,189
2008,1,2008-01-01,North,Pesticide Exposure,2,11.3,194
2008,1,2008-01-01,North,Debt,3,18.9,206
2008,1,2008-01-01,North,Accident,4,7.2,194
2008,1,2008-01-01,North,Illness (Non-agri),2,12.8,175
2008,1,2008-01-01,North,Other,3,9.7,227
2008,1,2008-01-01,South,Suicide,11,2.5,125
2008,1,2008-01-01,South,Poor Crop Growth,5,5.3,182
2008,1,2008-01-01,South,Malnutrition,3,18.0,187
2008,1,2008-01-01,South,Pesticide Exposure,2,13.4,339
2008,1,2008-01-01,South,Debt,5,19.1,199
2008,1,2008-01-01,South,Accident,1,5.3,218
2008,1,2008-01-01,South,Illness (Non-agri),4,19.3,103
2008,1,2008-01-01,South,Other,3,15.5,118
2008,1,2008-01-01,East,Suicide,4,13.8,128
2008,1,2008-01-01,East,Poor Crop Growth,0,12.1,331
2008,1,2008-01-01,East,Malnutrition,1,11.9,218
2008,1,2008-01-01,East,Pesticide Exposure,1,6.8,143
2008,1,2008-01-01,East,Debt,0,7.6,266
2008,1,2008-01-01,East,Accident,0,8.1,307
2008,1,2008-01-01,East,Illness (Non-agri),2,0.5,327
2008,1,2008-01-01,East,Other,1,20.6,122
2008,1,2008-01-01,West,Suicide,5,7.4,244
2008,1,2008-01-01,West,Poor Crop Growth,3,17.4,124
2008,1,2008-01-01,West,Malnutrition,2,11.1,167
2008,1,2008-01-01,West,Pesticide Exposure,1,14.0,171
2008,1,2008-01-01,West,Debt,2,7.4,124
2008,1,2008-01-01,West,Accident,1,8.7,239
2008,1,2008-01-01,West,Illness (Non-agri),1,16.7,197
2008,1,2008-01-01,West,Other,1,7.1,330
2008,1,2008-01-01,Central,Suicide,9,8.2,267
2008,1,2008-01-01,Central,Poor Crop Growth,4,8.2,368
2008,1,2008-01-01,Central,Malnutrition,2,13.1,182
2008,1,2008-01-01,Central,Pesticide Exposure,1,9.3,350
2008,1,2008-01-01,Central,Debt,4,14.3,244
2008,1,2008-01-01,Central,Accident,1,18.4,222
2008,1,2008-01-01,Central,Illness (Non-agri),2,11.5,296
2008,1,2008-01-01,Central,Other,2,12.4,102
2008,2,2008-02-01,North,Suicide,7,8.2,281
2008,2,2008-02-01,North,Poor Crop Growth,5,19.3,252
2008,2,2008-02-01,North,Malnutrition,1,14.5,176
2008,2,2008-02-01,North,Pesticide Exposure,5,6.4,208
2008,2,2008-02-01,North,Debt,3,7.4,163
2008,2,2008-02-01,North,Accident,0,13.9,173
2008,2,2008-02-01,North,Illness (Non-agri),2,18.5,234
2008,2,2008-02-01,North,Other,1,7.0,280
2008,2,2008-02-01,South,Suicide,11,17.3,218
2008,2,2008-02-01,South,Poor Crop Growth,4,8.3,66
2008,2,2008-02-01,South,Malnutrition,4,5.8,197
2008,2,2008-02-01,South,Pesticide Exposure,1,3.1,228
2008,2,2008-02-01,South,Debt,6,11.9,216
2008,2,2008-02-01,South,Accident,2,5.1,50
2008,2,2008-02-01,South,Illness (Non-agri),3,15.6,224
2008,2,2008-02-01,South,Other,2,9.2,157
2008,2,2008-02-01,East,Suicide,6,13.1,91
2008,2,2008-02-01,East,Poor Crop Growth,7,19.9,238
2008,2,2008-02-01,East,Malnutrition,2,9.0,133
2008,2,2008-02-01,East,Pesticide Exposure,1,12.0,185
2008,2,2008-02-01,East,Debt,4,18.8,219
2008,2,2008-02-01,East,Accident,1,12.0,146
2008,2,2008-02-01,East,Illness (Non-agri),2,14.6,137
2008,2,2008-02-01,East,Other,3,8.1,146
2008,2,2008-02-01,West,Suicide,8,2.9,127
2008,2,2008-02-01,West,Poor Crop Growth,2,4.4,318
2008,2,2008-02-01,West,Malnutrition,1,18.3,131
2008,2,2008-02-01,West,Pesticide Exposure,2,11.6,158
2008,2,2008-02-01,West,Debt,4,13.6,225
2008,2,2008-02-01,West,Accident,1,8.8,142
2008,2,2008-02-01,West,Illness (Non-agri),1,8.6,279
2008,2,2008-02-01,West,Other,1,13.7,130
2008,2,2008-02-01,Central,Suicide,8,1.4,228
2008,2,2008-02-01,Central,Poor Crop Growth,3,15.0,82
2008,2,2008-02-01,Central,Malnutrition,4,10.4,128
2008,2,2008-02-01,Central,Pesticide Exposure,1,8.6,182
2008,2,2008-02-01,Central,Debt,2,11.1,240
2008,2,2008-02-01,Central,Accident,0,11.7,195
2008,2,2008-02-01,Central,Illness (Non-agri),1,6.5,60
2008,2,2008-02-01,Central,Other,0,7.0,170
2008,3,2008-03-01,North,Suicide,6,11.3,194
2008,3,2008-03-01,North,Poor Crop Growth,4,18.2,312
2008,3,2008-03-01,North,Malnutrition,5,19.4,328
2008,3,2008-03-01,North,Pesticide Exposure,1,11.5,221
2008,3,2008-03-01,North,Debt,4,9.9,267
2008,3,2008-03-01,North,Accident,2,13.4,328
2008,3,2008-03-01,North,Illness (Non-agri),2,12.2,191
2008,3,2008-03-01,North,Other,1,14.9,268
2008,3,2008-03-01,South,Suicide,10,2.9,210
2008,3,2008-03-01,South,Poor Crop Growth,6,13.8,254
2008,3,2008-03-01,South,Malnutrition,7,6.4,312
2008,3,2008-03-01,South,Pesticide Exposure,4,3.0,293
2008,3,2008-03-01,South,Debt,6,9.0,182
2008,3,2008-03-01,South,Accident,1,4.1,217
2008,3,2008-03-01,South,Illness (Non-agri),3,11.6,210
2008,3,2008-03-01,South,Other,1,11.3,140
2008,3,2008-03-01,East,Suicide,8,4.4,186
2008,3,2008-03-01,East,Poor Crop Growth,4,9.1,120
2008,3,2008-03-01,East,Malnutrition,1,13.8,230
2008,3,2008-03-01,East,Pesticide Exposure,3,12.9,226
2008,3,2008-03-01,East,Debt,3,8.7,185
2008,3,2008-03-01,East,Accident,2,6.5,155
2008,3,2008-03-01,East,Illness (Non-agri),2,13.1,292
2008,3,2008-03-01,East,Other,0,1.0,178
2008,3,2008-03-01,West,Suicide,8,16.8,246
2008,3,2008-03-01,West,Poor Crop Growth,3,9.8,246
2008,3,2008-03-01,West,Malnutrition,2,11.7,251
2008,3,2008-03-01,West,Pesticide Exposure,2,0.5,50
2008,3,2008-03-01,West,Debt,2,7.9,223
2008,3,2008-03-01,West,Accident,2,5.0,281
2008,3,2008-03-01,West,Illness (Non-agri),0,13.1,294
2008,3,2008-03-01,West,Other,1,7.0,261
2008,3,2008-03-01,Central,Suicide,11,9.5,246
2008,3,2008-03-01,Central,Poor Crop Growth,6,20.8,277
2008,3,2008-03-01,Central,Malnutrition,6,12.7,310
2008,3,2008-03-01,Central,Pesticide Exposure,1,8.1,291
2008,3,2008-03-01,Central,Debt,6,14.5,122
2008,3,2008-03-01,Central,Accident,3,7.9,183
2008,3,2008-03-01,Central,Illness (Non-agri),4,2.8,243
2008,3,2008-03-01,Central,Other,2,17.5,148
2008,4,2008-04-01,North,Suicide,6,13.0,150
2008,4,2008-04-01,North,Poor Crop Growth,4,15.7,266
2008,4,2008-04-01,North,Malnutrition,1,11.6,157
2008,4,2008-04-01,North,Pesticide Exposure,2,7.9,131
2008,4,2008-04-01,North,Debt,4,17.3,227
2008,4,2008-04-01,North,Accident,1,2.0,262
2008,4,2008-04-01,North,Illness (Non-agri),3,10.3,249
2008,4,2008-04-01,North,Other,4,5.2,310
2008,4,2008-04-01,South,Suicide,5,12.5,84
2008,4,2008-04-01,South,Poor Crop Growth,3,15.6,77
2008,4,2008-04-01,South,Malnutrition,3,5.8,255
2008,4,2008-04-01,South,Pesticide Exposure,2,11.6,288
2008,4,2008-04-01,South,Debt,3,10.9,286
2008,4,2008-04-01,South,Accident,2,9.3,225
2008,4,2008-04-01,South,Illness (Non-agri),0,11.1,220
2008,4,2008-04-01,South,Other,1,8.5,238
2008,4,2008-04-01,East,Suicide,6,9.6,205
2008,4,2008-04-01,East,Poor Crop Growth,4,11.3,290
2008,4,2008-04-01,East,Malnutrition,3,6.0,189
2008,4,2008-04-01,East,Pesticide Exposure,0,13.1,179
2008,4,2008-04-01,East,Debt,3,14.1,291
2008,4,2008-04-01,East,Accident,2,5.8,363
2008,4,2008-04-01,East,Illness (Non-agri),3,13.3,128
2008,4,2008-04-01,East,Other,1,5.8,204
2008,4,2008-04-01,West,Suicide,6,9.0,230
2008,4,2008-04-01,West,Poor Crop Growth,1,6.2,177
2008,4,2008-04-01,West,Malnutrition,1,5.7,214
2008,4,2008-04-01,West,Pesticide Exposure,0,6.9,148
2008,4,2008-04-01,West,Debt,2,8.4,273
2008,4,2008-04-01,West,Accident,0,7.5,178
2008,4,2008-04-01,West,Illness (Non-agri),1,9.4,161
2008,4,2008-04-01,West,Other,0,4.4,214
2008,4,2008-04-01,Central,Suicide,8,7.4,124
2008,4,2008-04-01,Central,Poor Crop Growth,5,16.9,120
2008,4,2008-04-01,Central,Malnutrition,4,12.1,59
2008,4,2008-04-01,Central,Pesticide Exposure,3,8.2,264
2008,4,2008-04-01,Central,Debt,5,12.5,118
2008,4,2008-04-01,Central,Accident,2,6.8,241
2008,4,2008-04-01,Central,Illness (Non-agri),3,10.2,317
2008,4,2008-04-01,Central,Other,1,7.9,96
2008,5,2008-05-01,North,Suicide,4,7.1,234
2008,5,2008-05-01,North,Poor Crop Growth,4,10.4,239
2008,5,2008-05-01,North,Malnutrition,1,3.2,180
2008,5,2008-05-01,North,Pesticide Exposure,2,18.0,312
2008,5,2008-05-01,North,Debt,1,2.2,288
2008,5,2008-05-01,North,Accident,0,6.8,132
2008,5,2008-05-01,North,Illness (Non-agri),1,9.9,185
2008,5,2008-05-01,North,Other,0,4.7,109
2008,5,2008-05-01,South,Suicide,5,7.2,209
2008,5,2008-05-01,South,Poor Crop Growth,2,13.3,190
2008,5,2008-05-01,South,Malnutrition,3,4.6,176
2008,5,2008-05-01,South,Pesticide Exposure,3,10.8,140
2008,5,2008-05-01,South,Debt,2,4.8,180
2008,5,2008-05-01,South,Accident,2,10.9,287
2008,5,2008-05-01,South,Illness (Non-agri),1,10.3,272
2008,5,2008-05-01,South,Other,0,9.0,296
2008,5,2008-05-01,East,Suicide,5,14.2,168
2008,5,2008-05-01,East,Poor Crop Growth,5,20.4,237
2008,5,2008-05-01,East,Malnutrition,6,4.9,52
2008,5,2008-05-01,East,Pesticide Exposure,2,13.8,236
2008,5,2008-05-01,East,Debt,4,16.0,95
2008,5,2008-05-01,East,Accident,1,7.1,229
2008,5,2008-05-01,East,Illness (Non-agri),3,12.9,184
2008,5,2008-05-01,East,Other,0,15.3,120
2008,5,2008-05-01,West,Suicide,10,6.3,301
2008,5,2008-05-01,West,Poor Crop Growth,4,3.7,144
2008,5,2008-05-01,West,Malnutrition,2,17.3,92
2008,5,2008-05-01,West,Pesticide Exposure,1,12.1,134
2008,5,2008-05-01,West,Debt,3,5.1,172
